"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Unknown","2,541","4.99%","93.63%","173","4.41%","6.37%","2,714","4.95%"
"Appling County","98",".19%","96.08%","4",".10%","3.92%","102",".19%"
"Atkinson County","52",".10%","89.66%","6",".15%","10.34%","58",".11%"
"Bacon County","70",".14%","92.11%","6",".15%","7.89%","76",".14%"
"Baker County","10",".02%","90.91%","1",".03%","9.09%","11",".02%"
"Baldwin County","293",".58%","90.99%","29",".74%","9.01%","322",".59%"
"Banks County","62",".12%","93.94%","4",".10%","6.06%","66",".12%"
"Barrow County","308",".61%","92.22%","26",".66%","7.78%","334",".61%"
"Bartow County","607","1.19%","85.86%","100","2.55%","14.14%","707","1.29%"
"Ben Hill County","256",".50%","91.43%","24",".61%","8.57%","280",".51%"
"Berrien County","89",".17%","98.89%","1",".03%","1.11%","90",".16%"
"Bibb County","1,039","2.04%","93.94%","67","1.71%","6.06%","1,106","2.02%"
"Bleckley County","63",".12%","90.00%","7",".18%","10.00%","70",".13%"
"Brantley County","68",".13%","89.47%","8",".20%","10.53%","76",".14%"
"Brooks County","52",".10%","98.11%","1",".03%","1.89%","53",".10%"
"Bryan County","59",".12%","98.33%","1",".03%","1.67%","60",".11%"
"Bulloch County","532","1.05%","93.01%","40","1.02%","6.99%","572","1.04%"
"Burke County","220",".43%","97.35%","6",".15%","2.65%","226",".41%"
"Butts County","99",".19%","94.29%","6",".15%","5.71%","105",".19%"
"Calhoun County","30",".06%","93.75%","2",".05%","6.25%","32",".06%"
"Camden County","184",".36%","93.88%","12",".31%","6.12%","196",".36%"
"Candler County","111",".22%","90.98%","11",".28%","9.02%","122",".22%"
"Carroll County","602","1.18%","92.76%","47","1.20%","7.24%","649","1.18%"
"Catoosa County","361",".71%","88.26%","48","1.22%","11.74%","409",".75%"
"Charlton County","62",".12%","93.94%","4",".10%","6.06%","66",".12%"
"Chatham County","1,806","3.55%","95.15%","92","2.35%","4.85%","1,898","3.46%"
"Chattahoochee County","24",".05%","100.00%","","","","24",".04%"
"Chattooga County","226",".44%","91.13%","22",".56%","8.87%","248",".45%"
"Cherokee County","544","1.07%","89.62%","63","1.61%","10.38%","607","1.11%"
"Clarke County","553","1.09%","94.05%","35",".89%","5.95%","588","1.07%"
"Clay County","18",".04%","78.26%","5",".13%","21.74%","23",".04%"
"Clayton County","1,345","2.64%","92.19%","114","2.91%","7.81%","1,459","2.66%"
"Clinch County","46",".09%","90.20%","5",".13%","9.80%","51",".09%"
"Cobb County","2,368","4.65%","92.10%","203","5.18%","7.90%","2,571","4.69%"
"Coffee County","225",".44%","94.94%","12",".31%","5.06%","237",".43%"
"Colquitt County","181",".36%","92.82%","14",".36%","7.18%","195",".36%"
"Columbia County","402",".79%","91.36%","38",".97%","8.64%","440",".80%"
"Cook County","113",".22%","90.40%","12",".31%","9.60%","125",".23%"
