"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Polk","138",".31%","95.83%","6",".22%","4.17%","144",".30%"
"Pulaski","95",".21%","92.23%","8",".29%","7.77%","103",".22%"
"Putnam","133",".30%","95.68%","6",".22%","4.32%","139",".29%"
"Quitman","11",".02%","100.00%","","","","11",".02%"
"Rabun","60",".13%","98.36%","1",".04%","1.64%","61",".13%"
"Randolph","67",".15%","95.71%","3",".11%","4.29%","70",".15%"
"Richmond","1,798","4.03%","94.28%","109","3.95%","5.72%","1,907","4.03%"
"Rockdale","359",".80%","96.77%","12",".44%","3.23%","371",".78%"
"Schley","24",".05%","92.31%","2",".07%","7.69%","26",".05%"
"Screven","122",".27%","93.13%","9",".33%","6.87%","131",".28%"
"Seminole","77",".17%","91.67%","7",".25%","8.33%","84",".18%"
"Spalding","557","1.25%","93.61%","38","1.38%","6.39%","595","1.26%"
"Stephens","164",".37%","93.71%","11",".40%","6.29%","175",".37%"
"Stewart","35",".08%","94.59%","2",".07%","5.41%","37",".08%"
"Sumter","216",".48%","94.74%","12",".44%","5.26%","228",".48%"
"Talbot","48",".11%","94.12%","3",".11%","5.88%","51",".11%"
"Taliaferro","11",".02%","91.67%","1",".04%","8.33%","12",".03%"
"Tattnall","148",".33%","94.87%","8",".29%","5.13%","156",".33%"
"Taylor","74",".17%","97.37%","2",".07%","2.63%","76",".16%"
"Telfair","124",".28%","91.85%","11",".40%","8.15%","135",".29%"
"Terrell","78",".17%","96.30%","3",".11%","3.70%","81",".17%"
"Thomas","315",".71%","96.63%","11",".40%","3.37%","326",".69%"
"Tift","316",".71%","95.18%","16",".58%","4.82%","332",".70%"
"Toombs","285",".64%","92.23%","24",".87%","7.77%","309",".65%"
"Towns","16",".04%","94.12%","1",".04%","5.88%","17",".04%"
"Treutlen","46",".10%","90.20%","5",".18%","9.80%","51",".11%"
"Troup","594","1.33%","93.69%","40","1.45%","6.31%","634","1.34%"
"Turner","75",".17%","94.94%","4",".15%","5.06%","79",".17%"
"Twiggs","42",".09%","95.45%","2",".07%","4.55%","44",".09%"
"Union","40",".09%","95.24%","2",".07%","4.76%","42",".09%"
"Upson","193",".43%","95.07%","10",".36%","4.93%","203",".43%"
"Walker","343",".77%","89.56%","40","1.45%","10.44%","383",".81%"
"Walton","313",".70%","96.31%","12",".44%","3.69%","325",".69%"
"Ware","347",".78%","94.04%","22",".80%","5.96%","369",".78%"
"Warren","42",".09%","95.45%","2",".07%","4.55%","44",".09%"
"Washington","115",".26%","95.83%","5",".18%","4.17%","120",".25%"
"Wayne","158",".35%","92.94%","12",".44%","7.06%","170",".36%"
"Webster","10",".02%","90.91%","1",".04%","9.09%","11",".02%"
