"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Houston County","665","1.37%","93.01%","50","1.43%","6.99%","715","1.38%"
"Irwin County","62",".13%","93.94%","4",".11%","6.06%","66",".13%"
"Jackson County","268",".55%","93.71%","18",".52%","6.29%","286",".55%"
"Jasper County","63",".13%","95.45%","3",".09%","4.55%","66",".13%"
"Jeff Davis County","88",".18%","95.65%","4",".11%","4.35%","92",".18%"
"Jefferson County","152",".31%","95.00%","8",".23%","5.00%","160",".31%"
"Jenkins County","72",".15%","94.74%","4",".11%","5.26%","76",".15%"
"Johnson County","45",".09%","95.74%","2",".06%","4.26%","47",".09%"
"Jones County","173",".36%","89.18%","21",".60%","10.82%","194",".37%"
"Lamar County","69",".14%","92.00%","6",".17%","8.00%","75",".14%"
"Lanier County","39",".08%","92.86%","3",".09%","7.14%","42",".08%"
"Laurens County","291",".60%","93.27%","21",".60%","6.73%","312",".60%"
"Lee County","67",".14%","90.54%","7",".20%","9.46%","74",".14%"
"Liberty County","207",".43%","94.95%","11",".32%","5.05%","218",".42%"
"Lincoln County","31",".06%","96.88%","1",".03%","3.13%","32",".06%"
"Long County","66",".14%","94.29%","4",".11%","5.71%","70",".13%"
"Lowndes County","449",".93%","95.74%","20",".57%","4.26%","469",".90%"
"Lumpkin County","93",".19%","91.18%","9",".26%","8.82%","102",".20%"
"Macon County","51",".11%","96.23%","2",".06%","3.77%","53",".10%"
"Madison County","132",".27%","90.41%","14",".40%","9.59%","146",".28%"
"Marion County","32",".07%","91.43%","3",".09%","8.57%","35",".07%"
"Mcduffie County","183",".38%","94.82%","10",".29%","5.18%","193",".37%"
"Mcintosh County","59",".12%","90.77%","6",".17%","9.23%","65",".13%"
"Meriwether County","169",".35%","92.35%","14",".40%","7.65%","183",".35%"
"Miller County","33",".07%","94.29%","2",".06%","5.71%","35",".07%"
"Mitchell County","145",".30%","95.39%","7",".20%","4.61%","152",".29%"
"Monroe County","148",".31%","91.93%","13",".37%","8.07%","161",".31%"
"Montgomery County","25",".05%","86.21%","4",".11%","13.79%","29",".06%"
"Morgan County","136",".28%","91.89%","12",".34%","8.11%","148",".28%"
"Murray County","204",".42%","92.73%","16",".46%","7.27%","220",".42%"
"Muscogee County","1,199","2.47%","95.01%","63","1.81%","4.99%","1,262","2.43%"
"Newton County","675","1.39%","90.73%","69","1.98%","9.27%","744","1.43%"
"Oconee County","52",".11%","98.11%","1",".03%","1.89%","53",".10%"
"Oglethorpe County","62",".13%","95.38%","3",".09%","4.62%","65",".13%"
"Paulding County","228",".47%","93.44%","16",".46%","6.56%","244",".47%"
"Peach County","77",".16%","93.90%","5",".14%","6.10%","82",".16%"
"Pickens County","100",".21%","91.74%","9",".26%","8.26%","109",".21%"
"Pierce County","123",".25%","91.79%","11",".32%","8.21%","134",".26%"
