"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Crawford","21",".04%","84.00%","4",".12%","16.00%","25",".05%"
"Crisp","274",".58%","92.88%","21",".63%","7.12%","295",".58%"
"Dade","136",".29%","91.28%","13",".39%","8.72%","149",".30%"
"Dawson","80",".17%","88.89%","10",".30%","11.11%","90",".18%"
"Decatur","286",".61%","92.26%","24",".72%","7.74%","310",".61%"
"Dekalb","2,977","6.31%","95.11%","153","4.59%","4.89%","3,130","6.20%"
"Dodge","168",".36%","95.45%","8",".24%","4.55%","176",".35%"
"Dooly","95",".20%","96.94%","3",".09%","3.06%","98",".19%"
"Dougherty","960","2.04%","93.57%","66","1.98%","6.43%","1,026","2.03%"
"Douglas","1,068","2.26%","90.97%","106","3.18%","9.03%","1,174","2.32%"
"Early","76",".16%","100.00%","","","","76",".15%"
"Echols","10",".02%","100.00%","","","","10",".02%"
"Effingham","160",".34%","91.43%","15",".45%","8.57%","175",".35%"
"Elbert","165",".35%","94.29%","10",".30%","5.71%","175",".35%"
"Emanuel","147",".31%","96.08%","6",".18%","3.92%","153",".30%"
"Evans","81",".17%","97.59%","2",".06%","2.41%","83",".16%"
"Fannin","103",".22%","91.96%","9",".27%","8.04%","112",".22%"
"Fayette","262",".56%","90.03%","29",".87%","9.97%","291",".58%"
"Floyd","788","1.67%","89.44%","93","2.79%","10.56%","881","1.74%"
"Forsyth","261",".55%","91.26%","25",".75%","8.74%","286",".57%"
"Franklin","133",".28%","91.72%","12",".36%","8.28%","145",".29%"
"Fulton","4,109","8.71%","96.50%","149","4.47%","3.50%","4,258","8.43%"
"Gilmer","110",".23%","88.71%","14",".42%","11.29%","124",".25%"
"Glascock","4",".01%","80.00%","1",".03%","20.00%","5",".01%"
"Glynn","439",".93%","96.06%","18",".54%","3.94%","457",".91%"
"Gordon","291",".62%","90.09%","32",".96%","9.91%","323",".64%"
"Grady","222",".47%","93.67%","15",".45%","6.33%","237",".47%"
"Greene","106",".22%","93.81%","7",".21%","6.19%","113",".22%"
"Gwinnett","1,571","3.33%","91.98%","137","4.11%","8.02%","1,708","3.38%"
"Habersham","115",".24%","92.74%","9",".27%","7.26%","124",".25%"
"Hall","746","1.58%","92.56%","60","1.80%","7.44%","806","1.60%"
"Hancock","33",".07%","94.29%","2",".06%","5.71%","35",".07%"
"Haralson","84",".18%","94.38%","5",".15%","5.62%","89",".18%"
"Harris","102",".22%","96.23%","4",".12%","3.77%","106",".21%"
"Hart","110",".23%","97.35%","3",".09%","2.65%","113",".22%"
"Heard","55",".12%","90.16%","6",".18%","9.84%","61",".12%"
"Henry","509","1.08%","91.22%","49","1.47%","8.78%","558","1.11%"
"Houston","584","1.24%","92.41%","48","1.44%","7.59%","632","1.25%"
