"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Appling","95",".19%","93.14%","7",".19%","6.86%","102",".19%"
"Atkinson","49",".10%","98.00%","1",".03%","2.00%","50",".09%"
"Bacon","59",".12%","92.19%","5",".13%","7.81%","64",".12%"
"Baker","13",".03%","92.86%","1",".03%","7.14%","14",".03%"
"Baldwin","340",".69%","94.44%","20",".53%","5.56%","360",".68%"
"Banks","57",".12%","89.06%","7",".19%","10.94%","64",".12%"
"Barrow","247",".50%","92.51%","20",".53%","7.49%","267",".50%"
"Bartow","581","1.17%","90.08%","64","1.71%","9.92%","645","1.21%"
"Ben Hill","265",".54%","94.31%","16",".43%","5.69%","281",".53%"
"Berrien","86",".17%","95.56%","4",".11%","4.44%","90",".17%"
"Bibb","1,040","2.10%","94.98%","55","1.47%","5.02%","1,095","2.06%"
"Bleckley","79",".16%","85.87%","13",".35%","14.13%","92",".17%"
"Brantley","57",".12%","90.48%","6",".16%","9.52%","63",".12%"
"Brooks","52",".11%","92.86%","4",".11%","7.14%","56",".11%"
"Bryan","101",".20%","97.12%","3",".08%","2.88%","104",".20%"
"Bulloch","451",".91%","92.42%","37",".99%","7.58%","488",".92%"
"Burke","213",".43%","95.09%","11",".29%","4.91%","224",".42%"
"Butts","150",".30%","92.02%","13",".35%","7.98%","163",".31%"
"Calhoun","31",".06%","91.18%","3",".08%","8.82%","34",".06%"
"Camden","142",".29%","93.42%","10",".27%","6.58%","152",".29%"
"Candler","92",".19%","89.32%","11",".29%","10.68%","103",".19%"
"Carroll","559","1.13%","90.89%","56","1.50%","9.11%","615","1.16%"
"Catoosa","308",".62%","90.59%","32",".86%","9.41%","340",".64%"
"Charlton","57",".12%","93.44%","4",".11%","6.56%","61",".11%"
"Chatham","2,485","5.02%","95.54%","116","3.10%","4.46%","2,601","4.88%"
"Chattahoochee","31",".06%","93.94%","2",".05%","6.06%","33",".06%"
"Chattooga","221",".45%","90.20%","24",".64%","9.80%","245",".46%"
"Cherokee","562","1.14%","90.35%","60","1.60%","9.65%","622","1.17%"
"Clarke","381",".77%","93.61%","26",".69%","6.39%","407",".76%"
"Clay","30",".06%","93.75%","2",".05%","6.25%","32",".06%"
"Clayton","1,438","2.90%","91.48%","134","3.58%","8.52%","1,572","2.95%"
"Clinch","48",".10%","94.12%","3",".08%","5.88%","51",".10%"
"Cobb","2,845","5.75%","90.78%","289","7.72%","9.22%","3,134","5.89%"
"Coffee","238",".48%","92.61%","19",".51%","7.39%","257",".48%"
"Colquitt","310",".63%","95.09%","16",".43%","4.91%","326",".61%"
"Columbia","294",".59%","93.63%","20",".53%","6.37%","314",".59%"
"Cook","131",".26%","94.93%","7",".19%","5.07%","138",".26%"
"Coweta","501","1.01%","92.61%","40","1.07%","7.39%","541","1.02%"
