"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Unknown","161",".33%","94.71%","9",".25%","5.29%","170",".32%"
"Appling County","87",".18%","93.55%","6",".17%","6.45%","93",".18%"
"Atkinson County","47",".09%","90.38%","5",".14%","9.62%","52",".10%"
"Bacon County","76",".15%","92.68%","6",".17%","7.32%","82",".15%"
"Baker County","9",".02%","81.82%","2",".06%","18.18%","11",".02%"
"Baldwin County","283",".57%","93.09%","21",".59%","6.91%","304",".57%"
"Banks County","56",".11%","91.80%","5",".14%","8.20%","61",".11%"
"Barrow County","260",".53%","91.87%","23",".64%","8.13%","283",".53%"
"Bartow County","617","1.25%","88.27%","82","2.29%","11.73%","699","1.32%"
"Ben Hill County","236",".48%","91.47%","22",".61%","8.53%","258",".49%"
"Berrien County","89",".18%","96.74%","3",".08%","3.26%","92",".17%"
"Bibb County","1,115","2.25%","94.57%","64","1.78%","5.43%","1,179","2.22%"
"Bleckley County","55",".11%","91.67%","5",".14%","8.33%","60",".11%"
"Brantley County","56",".11%","91.80%","5",".14%","8.20%","61",".11%"
"Brooks County","70",".14%","95.89%","3",".08%","4.11%","73",".14%"
"Bryan County","84",".17%","98.82%","1",".03%","1.18%","85",".16%"
"Bulloch County","540","1.09%","93.43%","38","1.06%","6.57%","578","1.09%"
"Burke County","203",".41%","96.21%","8",".22%","3.79%","211",".40%"
"Butts County","112",".23%","94.92%","6",".17%","5.08%","118",".22%"
"Calhoun County","29",".06%","96.67%","1",".03%","3.33%","30",".06%"
"Camden County","187",".38%","96.39%","7",".20%","3.61%","194",".37%"
"Candler County","115",".23%","92.74%","9",".25%","7.26%","124",".23%"
"Carroll County","543","1.10%","91.57%","50","1.39%","8.43%","593","1.12%"
"Catoosa County","337",".68%","89.87%","38","1.06%","10.13%","375",".71%"
"Charlton County","53",".11%","92.98%","4",".11%","7.02%","57",".11%"
"Chatham County","2,002","4.04%","96.25%","78","2.18%","3.75%","2,080","3.92%"
"Chattahoochee County","28",".06%","100.00%","","","","28",".05%"
"Chattooga County","257",".52%","89.24%","31",".86%","10.76%","288",".54%"
"Cherokee County","538","1.09%","89.82%","61","1.70%","10.18%","599","1.13%"
"Clarke County","458",".92%","93.66%","31",".86%","6.34%","489",".92%"
"Clay County","25",".05%","86.21%","4",".11%","13.79%","29",".05%"
"Clayton County","1,482","2.99%","93.32%","106","2.96%","6.68%","1,588","2.99%"
"Clinch County","44",".09%","93.62%","3",".08%","6.38%","47",".09%"
