"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Appling","93",".19%","96.88%","3",".08%","3.13%","96",".18%"
"Atkinson","45",".09%","91.84%","4",".11%","8.16%","49",".09%"
"Bacon","56",".11%","98.25%","1",".03%","1.75%","57",".11%"
"Baker","14",".03%","100.00%","","","","14",".03%"
"Baldwin","285",".57%","93.75%","19",".53%","6.25%","304",".57%"
"Banks","65",".13%","92.86%","5",".14%","7.14%","70",".13%"
"Barrow","246",".49%","92.48%","20",".56%","7.52%","266",".50%"
"Bartow","551","1.11%","89.59%","64","1.79%","10.41%","615","1.15%"
"Ben Hill","219",".44%","94.40%","13",".36%","5.60%","232",".43%"
"Berrien","73",".15%","94.81%","4",".11%","5.19%","77",".14%"
"Bibb","1,087","2.18%","95.35%","53","1.48%","4.65%","1,140","2.13%"
"Bleckley","75",".15%","92.59%","6",".17%","7.41%","81",".15%"
"Brantley","58",".12%","93.55%","4",".11%","6.45%","62",".12%"
"Brooks","68",".14%","94.44%","4",".11%","5.56%","72",".13%"
"Bryan","103",".21%","98.10%","2",".06%","1.90%","105",".20%"
"Bulloch","482",".97%","92.87%","37","1.03%","7.13%","519",".97%"
"Burke","221",".44%","96.93%","7",".20%","3.07%","228",".43%"
"Butts","168",".34%","95.45%","8",".22%","4.55%","176",".33%"
"Calhoun","36",".07%","85.71%","6",".17%","14.29%","42",".08%"
"Camden","166",".33%","94.86%","9",".25%","5.14%","175",".33%"
"Candler","93",".19%","90.29%","10",".28%","9.71%","103",".19%"
"Carroll","617","1.24%","90.87%","62","1.73%","9.13%","679","1.27%"
"Catoosa","324",".65%","90.50%","34",".95%","9.50%","358",".67%"
"Charlton","47",".09%","92.16%","4",".11%","7.84%","51",".10%"
"Chatham","2,504","5.03%","95.50%","118","3.30%","4.50%","2,622","4.91%"
"Chattahoochee","30",".06%","96.77%","1",".03%","3.23%","31",".06%"
"Chattooga","272",".55%","90.97%","27",".75%","9.03%","299",".56%"
"Cherokee","568","1.14%","92.51%","46","1.28%","7.49%","614","1.15%"
"Clarke","478",".96%","93.91%","31",".87%","6.09%","509",".95%"
"Clay","33",".07%","91.67%","3",".08%","8.33%","36",".07%"
"Clayton","1,509","3.03%","92.75%","118","3.30%","7.25%","1,627","3.05%"
