"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Appling","86",".18%","94.51%","5",".15%","5.49%","91",".18%"
"Atkinson","40",".08%","95.24%","2",".06%","4.76%","42",".08%"
"Bacon","56",".12%","96.55%","2",".06%","3.45%","58",".11%"
"Baker","11",".02%","100.00%","","","","11",".02%"
"Baldwin","340",".72%","94.44%","20",".60%","5.56%","360",".71%"
"Banks","78",".17%","89.66%","9",".27%","10.34%","87",".17%"
"Barrow","257",".54%","93.80%","17",".51%","6.20%","274",".54%"
"Bartow","535","1.13%","89.46%","63","1.89%","10.54%","598","1.18%"
"Ben Hill","250",".53%","93.28%","18",".54%","6.72%","268",".53%"
"Berrien","78",".17%","85.71%","13",".39%","14.29%","91",".18%"
"Bibb","997","2.11%","95.04%","52","1.56%","4.96%","1,049","2.08%"
"Bleckley","98",".21%","89.91%","11",".33%","10.09%","109",".22%"
"Brantley","53",".11%","92.98%","4",".12%","7.02%","57",".11%"
"Brooks","69",".15%","98.57%","1",".03%","1.43%","70",".14%"
"Bryan","93",".20%","92.08%","8",".24%","7.92%","101",".20%"
"Bulloch","462",".98%","94.87%","25",".75%","5.13%","487",".96%"
"Burke","196",".42%","95.15%","10",".30%","4.85%","206",".41%"
"Butts","148",".31%","96.10%","6",".18%","3.90%","154",".30%"
"Calhoun","39",".08%","90.70%","4",".12%","9.30%","43",".09%"
"Camden","142",".30%","94.04%","9",".27%","5.96%","151",".30%"
"Candler","86",".18%","94.51%","5",".15%","5.49%","91",".18%"
"Carroll","543","1.15%","91.26%","52","1.56%","8.74%","595","1.18%"
"Catoosa","261",".55%","91.58%","24",".72%","8.42%","285",".56%"
"Charlton","54",".11%","94.74%","3",".09%","5.26%","57",".11%"
"Chatham","2,309","4.90%","94.79%","127","3.81%","5.21%","2,436","4.82%"
"Chattahoochee","20",".04%","95.24%","1",".03%","4.76%","21",".04%"
"Chattooga","231",".49%","90.23%","25",".75%","9.77%","256",".51%"
"Cherokee","543","1.15%","90.65%","56","1.68%","9.35%","599","1.19%"
"Clarke","459",".97%","94.25%","28",".84%","5.75%","487",".96%"
"Clay","24",".05%","92.31%","2",".06%","7.69%","26",".05%"
"Clayton","1,532","3.25%","93.02%","115","3.45%","6.98%","1,647","3.26%"
"Clinch","49",".10%","94.23%","3",".09%","5.77%","52",".10%"
"Cobb","2,533","5.37%","91.31%","241","7.23%","8.69%","2,774","5.49%"
"Coffee","212",".45%","90.60%","22",".66%","9.40%","234",".46%"
"Colquitt","299",".63%","95.53%","14",".42%","4.47%","313",".62%"
"Columbia","288",".61%","93.20%","21",".63%","6.80%","309",".61%"
"Cook","133",".28%","93.66%","9",".27%","6.34%","142",".28%"
