"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Unknown","175",".40%","93.58%","12",".40%","6.42%","187",".40%"
"Appling County","109",".25%","98.20%","2",".07%","1.80%","111",".24%"
"Atkinson County","39",".09%","97.50%","1",".03%","2.50%","40",".09%"
"Bacon County","62",".14%","89.86%","7",".23%","10.14%","69",".15%"
"Baker County","11",".03%","78.57%","3",".10%","21.43%","14",".03%"
"Baldwin County","263",".60%","91.96%","23",".77%","8.04%","286",".61%"
"Banks County","57",".13%","89.06%","7",".23%","10.94%","64",".14%"
"Barrow County","302",".69%","91.24%","29",".97%","8.76%","331",".71%"
"Bartow County","604","1.38%","91.65%","55","1.84%","8.35%","659","1.41%"
"Ben Hill County","216",".49%","95.58%","10",".34%","4.42%","226",".48%"
"Berrien County","88",".20%","96.70%","3",".10%","3.30%","91",".20%"
"Bibb County","967","2.21%","94.99%","51","1.71%","5.01%","1,018","2.18%"
"Bleckley County","62",".14%","92.54%","5",".17%","7.46%","67",".14%"
"Brantley County","97",".22%","88.18%","13",".44%","11.82%","110",".24%"
"Brooks County","39",".09%","100.00%","","","","39",".08%"
"Bryan County","44",".10%","95.65%","2",".07%","4.35%","46",".10%"
"Bulloch County","428",".98%","93.45%","30","1.01%","6.55%","458",".98%"
"Burke County","200",".46%","96.62%","7",".23%","3.38%","207",".44%"
"Butts County","119",".27%","92.25%","10",".34%","7.75%","129",".28%"
"Calhoun County","24",".05%","88.89%","3",".10%","11.11%","27",".06%"
"Camden County","167",".38%","93.82%","11",".37%","6.18%","178",".38%"
"Candler County","101",".23%","91.82%","9",".30%","8.18%","110",".24%"
"Carroll County","535","1.22%","93.70%","36","1.21%","6.30%","571","1.22%"
"Catoosa County","328",".75%","92.92%","25",".84%","7.08%","353",".76%"
"Charlton County","52",".12%","88.14%","7",".23%","11.86%","59",".13%"
"Chatham County","1,561","3.57%","96.54%","56","1.88%","3.46%","1,617","3.47%"
"Chattahoochee County","13",".03%","100.00%","","","","13",".03%"
"Chattooga County","181",".41%","90.50%","19",".64%","9.50%","200",".43%"
"Cherokee County","501","1.15%","92.61%","40","1.34%","7.39%","541","1.16%"
"Clarke County","447","1.02%","94.11%","28",".94%","5.89%","475","1.02%"
"Clay County","19",".04%","82.61%","4",".13%","17.39%","23",".05%"
"Clayton County","1,152","2.64%","93.51%","80","2.68%","6.49%","1,232","2.64%"
"Clinch County","38",".09%","92.68%","3",".10%","7.32%","41",".09%"
"Cobb County","2,051","4.70%","93.87%","134","4.49%","6.13%","2,185","4.68%"
"Coffee County","270",".62%","94.08%","17",".57%","5.92%","287",".62%"
"Colquitt County","202",".46%","93.52%","14",".47%","6.48%","216",".46%"
"Columbia County","343",".79%","91.47%","32","1.07%","8.53%","375",".80%"
"Cook County","102",".23%","93.58%","7",".23%","6.42%","109",".23%"
