"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Unknown","213",".45%","93.01%","16",".42%","6.99%","229",".45%"
"Appling County","121",".25%","96.03%","5",".13%","3.97%","126",".25%"
"Atkinson County","50",".11%","96.15%","2",".05%","3.85%","52",".10%"
"Bacon County","76",".16%","91.57%","7",".19%","8.43%","83",".16%"
"Baker County","17",".04%","89.47%","2",".05%","10.53%","19",".04%"
"Baldwin County","306",".64%","93.01%","23",".61%","6.99%","329",".64%"
"Banks County","60",".13%","88.24%","8",".21%","11.76%","68",".13%"
"Barrow County","372",".78%","89.42%","44","1.17%","10.58%","416",".81%"
"Bartow County","583","1.23%","87.93%","80","2.12%","12.07%","663","1.29%"
"Ben Hill County","254",".53%","92.03%","22",".58%","7.97%","276",".54%"
"Berrien County","119",".25%","93.70%","8",".21%","6.30%","127",".25%"
"Bibb County","928","1.95%","95.18%","47","1.25%","4.82%","975","1.90%"
"Bleckley County","62",".13%","93.94%","4",".11%","6.06%","66",".13%"
"Brantley County","70",".15%","86.42%","11",".29%","13.58%","81",".16%"
"Brooks County","53",".11%","98.15%","1",".03%","1.85%","54",".11%"
"Bryan County","79",".17%","94.05%","5",".13%","5.95%","84",".16%"
"Bulloch County","540","1.14%","92.78%","42","1.11%","7.22%","582","1.14%"
"Burke County","222",".47%","95.69%","10",".27%","4.31%","232",".45%"
"Butts County","143",".30%","90.51%","15",".40%","9.49%","158",".31%"
"Calhoun County","25",".05%","89.29%","3",".08%","10.71%","28",".05%"
"Camden County","182",".38%","91.92%","16",".42%","8.08%","198",".39%"
"Candler County","85",".18%","94.44%","5",".13%","5.56%","90",".18%"
"Carroll County","636","1.34%","92.44%","52","1.38%","7.56%","688","1.34%"
"Catoosa County","380",".80%","87.76%","53","1.41%","12.24%","433",".84%"
"Charlton County","62",".13%","91.18%","6",".16%","8.82%","68",".13%"
"Chatham County","1,483","3.12%","95.37%","72","1.91%","4.63%","1,555","3.03%"
"Chattahoochee County","17",".04%","94.44%","1",".03%","5.56%","18",".04%"
"Chattooga County","157",".33%","91.28%","15",".40%","8.72%","172",".34%"
"Cherokee County","611","1.29%","93.14%","45","1.19%","6.86%","656","1.28%"
"Clarke County","492","1.04%","93.54%","34",".90%","6.46%","526","1.03%"
"Clay County","12",".03%","85.71%","2",".05%","14.29%","14",".03%"
"Clayton County","1,076","2.27%","93.16%","79","2.10%","6.84%","1,155","2.25%"
"Clinch County","48",".10%","92.31%","4",".11%","7.69%","52",".10%"
"Cobb County","2,145","4.52%","93.26%","155","4.11%","6.74%","2,300","4.49%"
"Coffee County","319",".67%","92.46%","26",".69%","7.54%","345",".67%"
"Colquitt County","230",".48%","95.83%","10",".27%","4.17%","240",".47%"
"Columbia County","447",".94%","89.22%","54","1.43%","10.78%","501",".98%"
"Cook County","115",".24%","91.27%","11",".29%","8.73%","126",".25%"
"County of Conviction","M Count","M Col %","M Row %","F Count","F Col %","F Row %","Total","Col %"
"Coweta County","611","1.29%","94.44%","36",".95%","5.56%","647","1.26%"
"Crawford County","24",".05%","92.31%","2",".05%","7.69%","26",".05%"
"Crisp County","379",".80%","91.99%","33",".88%","8.01%","412",".80%"
"Dade County","86",".18%","87.76%","12",".32%","12.24%","98",".19%"
"Dawson County","140",".29%","89.17%","17",".45%","10.83%","157",".31%"
"Decatur County","305",".64%","89.71%","35",".93%","10.29%","340",".66%"
"Dekalb County","2,467","5.19%","95.47%","117","3.10%","4.53%","2,584","5.04%"
"Dodge County","140",".29%","89.17%","17",".45%","10.83%","157",".31%"
"Dooly County","127",".27%","89.44%","15",".40%","10.56%","142",".28%"
"Dougherty County","745","1.57%","95.39%","36",".95%","4.61%","781","1.52%"
"Douglas County","858","1.81%","90.32%","92","2.44%","9.68%","950","1.85%"
"Early County","86",".18%","96.63%","3",".08%","3.37%","89",".17%"
"Echols County","10",".02%","83.33%","2",".05%","16.67%","12",".02%"
"Effingham County","352",".74%","88.66%","45","1.19%","11.34%","397",".77%"
"Elbert County","144",".30%","93.51%","10",".27%","6.49%","154",".30%"
"Emanuel County","198",".42%","94.74%","11",".29%","5.26%","209",".41%"
"Evans County","81",".17%","92.05%","7",".19%","7.95%","88",".17%"
"Fannin County","100",".21%","88.50%","13",".34%","11.50%","113",".22%"
"Fayette County","368",".77%","89.32%","44","1.17%","10.68%","412",".80%"
"Floyd County","864","1.82%","90.57%","90","2.39%","9.43%","954","1.86%"
"Forsyth County","383",".81%","88.45%","50","1.33%","11.55%","433",".84%"
"Franklin County","157",".33%","87.22%","23",".61%","12.78%","180",".35%"
"Fulton County","4,377","9.22%","95.97%","184","4.88%","4.03%","4,561","8.90%"
"Gilmer County","94",".20%","91.26%","9",".24%","8.74%","103",".20%"
"Glascock County","16",".03%","100.00%","","","","16",".03%"
"Glynn County","538","1.13%","94.06%","34",".90%","5.94%","572","1.12%"
"Gordon County","382",".80%","88.22%","51","1.35%","11.78%","433",".84%"
"Grady County","208",".44%","90.83%","21",".56%","9.17%","229",".45%"
"Greene County","114",".24%","87.02%","17",".45%","12.98%","131",".26%"
