"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Putnam","133",".28%","97.79%","3",".09%","2.21%","136",".27%"
"Quitman","16",".03%","100.00%","","","","16",".03%"
"Rabun","67",".14%","93.06%","5",".15%","6.94%","72",".14%"
"Randolph","44",".09%","95.65%","2",".06%","4.35%","46",".09%"
"Richmond","1,796","3.76%","94.18%","111","3.29%","5.82%","1,907","3.73%"
"Rockdale","405",".85%","92.89%","31",".92%","7.11%","436",".85%"
"Schley","25",".05%","100.00%","","","","25",".05%"
"Screven","122",".26%","95.31%","6",".18%","4.69%","128",".25%"
"Seminole","74",".16%","91.36%","7",".21%","8.64%","81",".16%"
"Spalding","590","1.24%","92.04%","51","1.51%","7.96%","641","1.25%"
"Stephens","186",".39%","89.86%","21",".62%","10.14%","207",".41%"
"Stewart","34",".07%","94.44%","2",".06%","5.56%","36",".07%"
"Sumter","232",".49%","94.69%","13",".39%","5.31%","245",".48%"
"Talbot","38",".08%","92.68%","3",".09%","7.32%","41",".08%"
"Taliaferro","15",".03%","88.24%","2",".06%","11.76%","17",".03%"
"Tattnall","162",".34%","95.86%","7",".21%","4.14%","169",".33%"
"Taylor","83",".17%","94.32%","5",".15%","5.68%","88",".17%"
"Telfair","125",".26%","89.93%","14",".41%","10.07%","139",".27%"
"Terrell","77",".16%","98.72%","1",".03%","1.28%","78",".15%"
"Thomas","296",".62%","93.08%","22",".65%","6.92%","318",".62%"
"Tift","314",".66%","95.73%","14",".41%","4.27%","328",".64%"
"Toombs","256",".54%","93.43%","18",".53%","6.57%","274",".54%"
"Towns","35",".07%","89.74%","4",".12%","10.26%","39",".08%"
"Treutlen","72",".15%","97.30%","2",".06%","2.70%","74",".14%"
"Troup","699","1.47%","92.22%","59","1.75%","7.78%","758","1.48%"
"Turner","70",".15%","95.89%","3",".09%","4.11%","73",".14%"
"Twiggs","45",".09%","88.24%","6",".18%","11.76%","51",".10%"
"Union","67",".14%","98.53%","1",".03%","1.47%","68",".13%"
"Upson","246",".52%","91.79%","22",".65%","8.21%","268",".52%"
"Walker","385",".81%","90.16%","42","1.24%","9.84%","427",".84%"
"Walton","317",".66%","93.51%","22",".65%","6.49%","339",".66%"
"Ware","323",".68%","94.72%","18",".53%","5.28%","341",".67%"
"Warren","45",".09%","93.75%","3",".09%","6.25%","48",".09%"
"Washington","113",".24%","94.96%","6",".18%","5.04%","119",".23%"
"Wayne","156",".33%","91.23%","15",".44%","8.77%","171",".33%"
"Webster","12",".03%","92.31%","1",".03%","7.69%","13",".03%"
"County of Conviction","Count","Col %","","Row %  Count","Col %","Row %","Total","Col %"
"Wheeler","32",".07%","94.12%","2",".06%","5.88%","34",".07%"
"White","85",".18%","89.47%","10",".30%","10.53%","95",".19%"
"Whitfield","688","1.44%","89.70%","79","2.34%","10.30%","767","1.50%"
"Wilcox","60",".13%","93.75%","4",".12%","6.25%","64",".13%"
"Wilkes","84",".18%","96.55%","3",".09%","3.45%","87",".17%"
"Wilkinson","62",".13%","93.94%","4",".12%","6.06%","66",".13%"
"Worth","138",".29%","95.17%","7",".21%","4.83%","145",".28%"
"Total Rported","47,711","100%","93.39%","3,376","100%","6.61%","51,087","100%"
